Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos
2013-11-13,0.0,0.7378507871321014,0.4931880108991825,0.3499899658840057,0.9999999999999998,2013,11,13,317,46,4,4,-0.5000000000000004,0.8660254037844384,0.40673664307580004,-0.913545457642601,-0.7354170229639858,0.6776147890466887,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-14,0.0,0.7378507871321014,0.4904632152588555,0.3560438825339487,0.8695652173913042,2013,11,14,318,46,4,4,-0.5000000000000004,0.8660254037844384,0.20791169081775931,-0.9781476007338057,-0.7236440382959124,0.690173388242972,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-15,0.0,0.7412731006160167,0.4577656675749318,0.4291256940263563,0.7391304347826086,2013,11,15,319,46,4,4,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,-0.711656622281775,0.7025274741691566,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-16,0.0,0.7385352498288844,0.4822888283378746,0.3537360358552412,0.6521739130434783,2013,11,16,320,46,4,4,-0.5000000000000004,0.8660254037844384,-0.20791169081775907,-0.9781476007338057,-0.6994583270516471,0.7146733860429608,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-17,0.0,0.7426420260095825,0.3923705722070844,0.4440765268579838,0.5217391304347825,2013,11,17,321,46,4,4,-0.5000000000000004,0.8660254037844384,-0.4067366430758002,-0.9135454576426009,-0.6870527672236675,0.7266075247685652,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-18,0.0,0.7481177275838466,0.3405994550408719,0.493845742190113,0.3478260869565217,2013,11,18,322,47,4,4,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,-0.6744436188329457,0.7383263540031063,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-19,0.0,0.7604380561259412,0.3787465940054495,0.5391999464847146,0.3478260869565217,2013,11,19,323,47,4,4,-0.5000000000000004,0.8660254037844384,-0.743144825477394,-0.6691306063588585,-0.661634618242279,0.749826401204568,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-20,0.2942050520059435,0.7590691307323751,0.3841961852861035,0.451301090373938,0.5217391304347825,2013,11,20,324,47,4,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.6486295610349818,0.7611042586607742,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-21,0.0,0.7631759069130735,0.3542234332425067,0.5665261890427455,0.4782608695652173,2013,11,21,325,47,4,4,-0.5000000000000004,0.8660254037844384,-0.9510565162951535,-0.30901699437494756,-0.6354323008901775,0.7721565844991641,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-22,0.0564635958395245,0.7672826830937716,0.2861035422343324,0.5478292862398824,0.5652173913043479,2013,11,22,326,47,4,4,-0.5000000000000004,0.8660254037844384,-0.9945218953682733,-0.10452846326765423,-0.622046748440868,0.7829801036770624,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-23,0.0,0.7686516084873376,0.3133514986376021,0.479697638638036,0.5217391304347825,2013,11,23,327,47,4,4,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.10452846326765299,-0.6084768701151264,0.7935716089521472,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-24,0.0,0.7672826830937716,0.3215258855585831,0.5435146163622986,0.4782608695652173,2013,11,24,328,47,4,4,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723,-0.594726686960764,0.8039279618328208,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-25,0.0,0.7645448323066395,0.2561307901907357,0.5713091176667338,0.4347826086956521,2013,11,25,329,48,4,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.5808002734538013,0.8140460935082175,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-26,0.0,0.7659137577002055,0.1471389645776566,0.5368586527526924,0.4347826086956521,2013,11,26,330,48,4,4,-0.5000000000000004,0.8660254037844384,-0.743144825477394,0.6691306063588585,-0.5667017562911184,0.8239230057575536,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-27,0.0312035661218425,0.7672826830937716,0.1525885558583106,0.5172921265636499,0.3913043478260869,2013,11,27,331,48,4,4,-0.5000000000000004,0.8660254037844384,-0.5877852522924734,0.8090169943749473,-0.5524353131676203,0.8335557718385695,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-28,0.0,0.7686516084873376,0.1689373297002724,0.4703659107632618,0.3913043478260869,2013,11,28,332,48,4,4,-0.5000000000000004,0.8660254037844384,-0.40673664307580015,0.913545457642601,-0.5380051715382992,0.8429415373547832,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-29,0.0,0.7727583846680355,0.1825613079019073,0.4798648739046092,0.3913043478260869,2013,11,29,333,48,4,4,-0.5000000000000004,0.8660254037844384,-0.20791169081775898,0.9781476007338057,-0.5234156073655503,0.8520775211013093,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-11-30,0.0,0.7775496235455168,0.1471389645776566,0.4110642852364705,0.4347826086956521,2013,11,30,334,48,4,4,-0.5000000000000004,0.8660254037844384,-1.133107779529596e-15,1.0,-0.5086709438521042,0.8609610158889945,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-12-01,0.0,0.783709787816564,0.3596730245231607,0.4945481303097196,0.4347826086956521,2013,12,1,335,48,4,1,-2.4492935982947064e-16,1.0,0.20791169081775931,0.9781476007338057,-0.49377555015997737,0.8695893893466109,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-02,0.0,0.7843942505133472,0.3841961852861035,0.522242290454211,0.4782608695652173,2013,12,2,336,49,4,1,-2.4492935982947064e-16,1.0,0.40673664307580015,0.9135454576426009,-0.4787338401157883,0.8779600847008883,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-03,0.0,0.7823408624229979,0.329700272479564,0.4746471335875311,0.4782608695652173,2013,12,3,337,49,4,1,-2.4492935982947064e-16,1.0,0.5877852522924731,0.8090169943749475,-0.4635502709028512,0.8860706215341378,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-04,0.0,0.7823408624229979,0.1689373297002724,0.3744063148036658,0.3913043478260869,2013,12,4,338,49,4,1,-2.4492935982947064e-16,1.0,0.7431448254773941,0.6691306063588582,-0.4482293417404106,0.893918596519257,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-05,0.0,0.7864476386036963,0.1253405994550408,0.453073784199612,0.3913043478260869,2013,12,5,339,49,4,1,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.4327755925504317,0.9015016841318838,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-06,0.0,0.7953456536618755,0.2043596730245231,0.4743461101076995,0.3478260869565217,2013,12,6,340,49,4,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,-0.41719360261231697,0.9088176373395028,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-07,0.0,0.7905544147843944,0.1389645776566757,0.373034985617767,0.3478260869565217,2013,12,7,341,49,4,1,-2.4492935982947064e-16,1.0,0.9945218953682733,0.10452846326765346,-0.4014879892059737,0.9158642882672868,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-08,0.0,0.7905544147843944,0.1498637602179836,0.4359154458492207,0.3043478260869565,2013,12,8,342,49,4,1,-2.4492935982947064e-16,1.0,0.9945218953682734,-0.10452846326765333,-0.38566340624360745,0.9226395488404875,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-09,0.0,0.7939767282683095,0.1416893732970027,0.5235132784801659,0.3043478260869565,2013,12,9,343,50,4,1,-2.4492935982947064e-16,1.0,0.9510565162951536,-0.30901699437494734,-0.3697245428906732,0.9291414114031743,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-10,0.0014858841010401,0.7939767282683095,0.1553133514986376,0.5415746872700515,0.2173913043478259,2013,12,10,344,50,4,1,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,-0.3536761221763721,0.935367949313148,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-11,0.0,0.7926078028747434,0.1743869209809264,0.3988895578299551,0.3043478260869565,2013,12,11,345,50,4,1,-2.4492935982947064e-16,1.0,0.7431448254773945,-0.6691306063588579,-0.33752289959411347,0.941317317512847,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-12,0.0014858841010401,0.7994524298425736,0.1689373297002724,0.4936785069235401,0.3478260869565217,2013,12,12,346,50,4,1,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,-0.32126966169236515,0.9469877530760751,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-13,0.0,0.8035592060232719,0.1961852861035422,0.455515419091578,0.2608695652173911,2013,12,13,347,50,4,1,-2.4492935982947064e-16,1.0,0.40673664307580004,-0.913545457642601,-0.3049212246562894,0.9523775757303973,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-14,0.0,0.8035592060232719,0.2288828337874659,0.3975851227506857,0.2608695652173911,2013,12,14,348,50,4,1,-2.4492935982947064e-16,1.0,0.20791169081775931,-0.9781476007338057,-0.2884824328806098,0.9574851883550389,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-15,0.0,0.8069815195071868,0.2670299727520435,0.5304368185162889,0.2608695652173911,2013,12,15,349,50,4,1,-2.4492935982947064e-16,1.0,5.66553889764798e-16,-1.0,-0.27195815753410524,0.9623090774541487,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-16,0.0,0.80766598220397,0.1880108991825613,0.5082279751153924,0.2608695652173911,2013,12,16,350,51,4,1,-2.4492935982947064e-16,1.0,-0.20791169081775907,-0.9781476007338057,-0.2553532951161881,0.9668478136052773,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-17,0.0,0.808350444900753,0.1389645776566757,0.4774901331192722,0.2173913043478259,2013,12,17,351,51,4,1,-2.4492935982947064e-16,1.0,-0.4067366430758002,-0.9135454576426009,-0.23867276600594997,0.9711000518829505,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-18,0.0,0.8131416837782344,0.100817438692098,0.5281958659442103,0.2173913043478259,2013,12,18,352,51,4,1,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,-0.22192151300416674,0.9750645322571945,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-19,0.0,0.8138261464750172,0.1226158038147138,0.4613686534216337,0.2173913043478259,2013,12,19,353,51,4,1,-2.4492935982947064e-16,1.0,-0.743144825477394,-0.6691306063588585,-0.20510449986861926,0.9787400799669153,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-20,0.0118870728083209,0.8124572210814511,0.2397820163487738,0.4056458625995049,0.2173913043478259,2013,12,20,354,51,4,1,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.1882267098432439,0.9821256058680006,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-21,0.0,0.808350444900753,0.2316076294277929,0.4085892032911902,0.2173913043478259,2013,12,21,355,51,4,1,-2.4492935982947064e-16,1.0,-0.9510565162951535,-0.30901699437494756,-0.1712931441814778,0.9852201067560606,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-22,0.0014858841010401,0.8145106091718004,0.2370572207084468,0.4996655294668539,0.2173913043478259,2013,12,22,356,51,4,1,-2.4492935982947064e-16,1.0,-0.9945218953682733,-0.10452846326765423,-0.154308820664281,0.9880226656636976,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-23,0.0,0.8220396988364136,0.2288828337874659,0.5801056926884742,0.2173913043478259,2013,12,23,357,52,4,1,-2.4492935982947064e-16,1.0,-0.9945218953682734,0.10452846326765299,-0.13727877211326517,0.9905324521322227,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-24,0.0,0.8234086242299796,0.1716621253405994,0.5131781390059535,0.2173913043478259,2013,12,24,358,52,4,1,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,-0.12020804489935275,0.9927487224577402,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-25,0.0118870728083209,0.8295687885010268,0.3678474114441417,0.6191718509599304,0.2173913043478259,2013,12,25,359,52,4,1,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.10310169744743544,0.9946708199115211,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-26,0.0,0.8480492813141685,0.3869209809264304,0.7037260017392468,0.2173913043478259,2013,12,26,360,52,4,1,-2.4492935982947064e-16,1.0,-0.743144825477394,0.6691306063588585,-0.0859647987374467,0.9962981749346077,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-27,0.0014858841010401,0.8350444900752909,0.2561307901907357,0.5223426316141548,0.2173913043478259,2013,12,27,361,52,4,1,-2.4492935982947064e-16,1.0,-0.5877852522924734,0.8090169943749473,-0.06880242680232064,0.9976303053065857,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-28,0.0,0.8288843258042438,0.2806539509536784,0.5094655160880328,0.2173913043478259,2013,12,28,362,52,4,1,-2.4492935982947064e-16,1.0,-0.40673664307580015,0.913545457642601,-0.05161966722325418,0.9986668162884759,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-29,0.013372956909361,0.83025325119781,0.3678474114441417,0.5756237875443173,0.2173913043478259,2013,12,29,363,52,4,1,-2.4492935982947064e-16,1.0,-0.20791169081775898,0.9781476007338057,-0.034421611622745804,0.9994074007397048,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-30,0.0,0.83025325119781,0.2861035422343324,0.5932838316944278,0.2173913043478259,2013,12,30,364,1,4,1,-2.4492935982947064e-16,1.0,-1.133107779529596e-15,1.0,-0.01721335615583528,0.9998518392091162,0.12020794657696499,0.9927487343632071,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-12-31,0.0,0.8288843258042438,0.3106267029972752,0.4150444845809085,0.2173913043478259,2013,12,31,365,1,4,1,-2.4492935982947064e-16,1.0,0.2079116908177585,0.9781476007338058,6.432490598706546e-16,1.0,0.12020794657696499,0.9927487343632071,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2014-01-01,0.0,0.8288843258042438,0.2370572207084468,0.5080272927955047,0.1739130434782608,2014,1,1,1,1,1,1,0.49999999999999994,0.8660254037844387,0.20791169081775931,0.9781476007338057,0.017213356155834685,0.9998518392091162,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-02,0.0029717682020802,0.8343600273785079,0.2016348773841961,0.625192320556559,0.2173913043478259,2014,1,2,2,1,1,1,0.49999999999999994,0.8660254037844387,0.40673664307580015,0.9135454576426009,0.03442161162274574,0.9994074007397048,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-03,0.0237741456166419,0.831622176591376,0.3869209809264304,0.497056659308315,0.2173913043478259,2014,1,3,3,1,1,1,0.49999999999999994,0.8660254037844387,0.5877852522924731,0.8090169943749475,0.051619667223253764,0.998666816288476,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-04,0.0371471025260029,0.8329911019849419,0.4196185286103541,0.4504983610943875,0.2173913043478259,2014,1,4,4,1,1,1,0.49999999999999994,0.8660254037844387,0.7431448254773941,0.6691306063588582,0.06880242680231986,0.9976303053065857,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-05,0.0772659732540861,0.839835728952772,0.3869209809264304,0.5775637166365644,0.2608695652173911,2014,1,5,5,1,1,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-06,0.0,0.8336755646817249,0.2970027247956402,0.5165897384440432,0.2608695652173911,2014,1,6,6,2,1,1,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.10310169744743485,0.9946708199115211,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-07,0.0,0.8281998631074607,0.2288828337874659,0.4972907886815172,0.2173913043478259,2014,1,7,7,2,1,1,0.49999999999999994,0.8660254037844387,0.9945218953682733,0.10452846326765346,0.1202080448993527,0.9927487224577402,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-08,0.0014858841010401,0.8281998631074607,0.1989100817438692,0.5149173857783129,0.2173913043478259,2014,1,8,8,2,1,1,0.49999999999999994,0.8660254037844387,0.9945218953682734,-0.10452846326765333,0.13727877211326478,0.9905324521322229,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-09,0.0,0.8309377138945928,0.1798365122615803,0.5015385644524719,0.2173913043478259,2014,1,9,9,2,1,1,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,0.15430882066428117,0.9880226656636976,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-10,0.0,0.8350444900752909,0.3079019073569482,0.5230450197337615,0.2173913043478259,2014,1,10,10,2,1,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.1712931441814776,0.9852201067560606,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-11,0.0014858841010401,0.8336755646817249,0.2506811989100817,0.5084955515419092,0.2173913043478259,2014,1,11,11,2,1,1,0.49999999999999994,0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.1882267098432442,0.9821256058680006,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-12,0.0014858841010401,0.8343600273785079,0.212534059945504,0.5167235266573016,0.2173913043478259,2014,1,12,12,2,1,1,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.2051044998686192,0.9787400799669153,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-13,0.0,0.8350444900752909,0.1880108991825613,0.4912034249782593,0.2173913043478259,2014,1,13,13,3,1,1,0.49999999999999994,0.8660254037844387,0.40673664307580004,-0.913545457642601,0.2219215130041655,0.9750645322571948,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-14,0.0594353640416047,0.8425735797399043,0.2806539509536784,0.5397350993377483,0.2173913043478259,2014,1,14,14,3,1,1,0.49999999999999994,0.8660254037844387,0.20791169081775931,-0.9781476007338057,0.2386727660059501,0.9711000518829505,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-15,0.0029717682020802,0.839835728952772,0.220708446866485,0.494347447989832,0.2608695652173911,2014,1,15,15,3,1,1,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.255353295116187,0.9668478136052775,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-16,0.0,0.8343600273785079,0.220708446866485,0.4850491671683725,0.2173913043478259,2014,1,16,16,3,1,1,0.49999999999999994,0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.2719581575341055,0.9623090774541486,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-17,0.0,0.83709787816564,0.4223433242506811,0.4974580239480903,0.2173913043478259,2014,1,17,17,3,1,1,0.49999999999999994,0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.288482432880609,0.9574851883550393,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-18,0.0,0.8357289527720739,0.4468664850136239,0.3958124289250118,0.2173913043478259,2014,1,18,18,3,1,1,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.30492122465628907,0.9523775757303974,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-19,0.2035661218424962,0.8405201916495553,0.4032697547683923,0.4925747541641583,0.2173913043478259,2014,1,19,19,3,1,1,0.49999999999999994,0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.3212696616923644,0.9469877530760753,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-20,0.0787518573551263,0.8425735797399043,0.326975476839237,0.5902401498427989,0.3043478260869565,2014,1,20,20,4,1,1,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.3375228995941133,0.9413173175128471,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-21,0.0371471025260029,0.8446269678302534,0.3051771117166212,0.5499364505987023,0.2608695652173911,2014,1,21,21,4,1,1,0.49999999999999994,0.8660254037844387,-0.9510565162951535,-0.30901699437494756,0.3536761221763716,0.9353679493131483,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-22,0.1471025260029717,0.83709787816564,0.332425068119891,0.4533748076794435,0.3043478260869565,2014,1,22,22,4,1,1,0.49999999999999994,0.8660254037844387,-0.9945218953682733,-0.10452846326765423,0.3697245428906731,0.9291414114031743,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-23,0.0475482912332838,0.8357289527720739,0.3405994550408719,0.4725065221753963,0.3043478260869565,2014,1,23,23,4,1,1,0.49999999999999994,0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.38566340624360707,0.9226395488404876,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-24,0.175334323922734,0.8425735797399043,0.3024523160762942,0.4778246036524183,0.4347826086956521,2014,1,24,24,4,1,1,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.401487989205973,0.9158642882672872,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-25,0.0,0.838466803559206,0.2615803814713896,0.4461836912168038,0.4782608695652173,2014,1,25,25,4,1,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.4171936026123168,0.9088176373395029,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-26,0.0,0.8391512662559892,0.1689373297002724,0.5,0.3913043478260869,2014,1,26,26,4,1,1,0.49999999999999994,0.8660254037844387,-0.743144825477394,0.6691306063588585,0.4327755925504312,0.901501684131884,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-27,0.0356612184249628,0.8446269678302534,0.1689373297002724,0.5225767609873571,0.3478260869565217,2014,1,27,27,5,1,1,0.49999999999999994,0.8660254037844387,-0.5877852522924734,0.8090169943749473,0.4482293417404106,0.893918596519257,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-28,0.0014858841010401,0.8446269678302534,0.2316076294277929,0.4655160880326443,0.3478260869565217,2014,1,28,28,5,1,1,0.49999999999999994,0.8660254037844387,-0.40673664307580015,0.913545457642601,0.4635502709028509,0.886070621534138,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-29,0.0297176820208023,0.8391512662559892,0.212534059945504,0.506154257809887,0.3043478260869565,2014,1,29,29,5,1,1,0.49999999999999994,0.8660254037844387,-0.20791169081775898,0.9781476007338057,0.47873384011578846,0.8779600847008882,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-30,0.2020802377414561,0.838466803559206,0.3596730245231607,0.4387584453809621,0.4782608695652173,2014,1,30,30,5,1,1,0.49999999999999994,0.8660254037844387,-1.133107779529596e-15,1.0,0.49377555015997715,0.869589389346611,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-01-31,0.424962852897474,0.831622176591376,0.3814713896457765,0.3279149106963679,0.6086956521739131,2014,1,31,31,5,1,1,0.49999999999999994,0.8660254037844387,0.2079116908177585,0.9781476007338058,0.5086709438521044,0.8609610158889943,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-02-01,0.0208023774145616,0.8336755646817249,0.3923705722070844,0.4229714362164694,0.6521739130434783,2014,2,1,32,5,1,1,0.8660254037844386,0.5000000000000001,0.20791169081775931,0.9781476007338057,0.5234156073655503,0.8520775211013093,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-02-02,0.1396731054977711,0.8350444900752909,0.3487738419618528,0.4205298013245033,0.5652173913043479,2014,2,2,33,5,1,1,0.8660254037844386,0.5000000000000001,0.40673664307580015,0.9135454576426009,0.5380051715382996,0.8429415373547828,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
